player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Cuddleball-Pagle,12/15/19,23:11:11,1576487471-4,[Arcanist Robes],16798,item:16798::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:14154:928:::::::60:::::::|h[Truefaith Vestments]|h|r,,1,true,Cloth,Chest,,Golemagg the Incinerator
Cuddleball-Pagle,12/16/19,21:19:21,1576567161-3,[Halo of Transcendence],16921,item:16921::::::::60,Mainspec/Need,3,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16813::::::::60:::::::|h[Circlet of Prophecy]|h|r,,1,false,Cloth,Head,,Onyxia
Cuddleball-Pagle,12/29/19,21:24:40,1577690680-3,[Cenarion Leggings],16835,item:16835::::::::60,Disenchant,1,PRIEST,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:18386::::::::60:::1::::|h[Padre's Trousers]|h|r,,1,true,Leather,Legs,,Magmadar
Cuddleball-Pagle,12/29/19,21:17:30,1577690250-1,[Cenarion Boots],16829,item:16829::::::::60,Disenchant,3,PRIEST,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:13954::::::::60:::1::::|h[Verdant Footpads]|h|r,,1,true,Leather,Feet,,Lucifron
Cuddleball-Pagle,1/03/20,21:10:44,1578121844-2,[Nemesis Skullcap],16929,item:16929::::::::60,Disenchant,0,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16921:2544:::::::60:::::::|h[Halo of Transcendence]|h|r,,1,true,Cloth,Head,,Onyxia
Cuddleball-Pagle,1/05/20,22:01:48,1578297708-12,[Seal of the Archmagus],17110,item:17110::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:13178::::::::60:::1::::|h[Rosewine Circle]|h|r,|cffa335ee|Hitem:19140::::::::60:::::::|h[Cauterizing Band]|h|r,1,true,Miscellaneous,Finger,,Baron Geddon
Cuddleball-Pagle,1/12/20,22:36:40,1578904600-13,[Cenarion Helm],16834,item:16834::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16921:2544:::::::60:::::::|h[Halo of Transcendence]|h|r,,1,true,Leather,Head,,Garr
Cuddleball-Pagle,1/12/20,22:38:31,1578904711-14,[Girdle of Prophecy],16817,item:16817::::::::60,Teir Bonus/Completion,3,PRIEST,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:18327::::::::60:::1::::|h[Whipvine Cord]|h|r,,4,false,Cloth,Waist,,Garr
Cuddleball-Pagle,1/12/20,23:18:38,1578907118-21,[Nightslayer Shoulder Pads],16823,item:16823::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:16816:2483:::::::60:::::::|h[Mantle of Prophecy]|h|r,,1,true,Leather,Shoulder,,Sulfuron Harbinger
Cuddleball-Pagle,1/12/20,23:27:43,1578907663-23,[Robes of Prophecy],16815,item:16815::::::::60,Teir Bonus/Completion,3,PRIEST,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:14154:928:::::::60:::::::|h[Truefaith Vestments]|h|r,,4,false,Cloth,Chest,,Golemagg the Incinerator
Cuddleball-Pagle,1/19/20,21:14:42,1579504482-2,[Judgement Crown],16955,item:16955::::::::60,Disenchant,0,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16921:2544:::::::60:::::::|h[Halo of Transcendence]|h|r,,1,true,Plate,Head,,Onyxia
Cuddleball-Pagle,1/19/20,21:46:01,1579506361-9,[Cenarion Leggings],16835,item:16835::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:18386::::::::60:::1::::|h[Padre's Trousers]|h|r,,1,true,Leather,Legs,,Magmadar
Cuddleball-Pagle,1/19/20,22:06:38,1579507598-14,[Cenarion Helm],16834,item:16834::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16921:2544:::::::60:::::::|h[Halo of Transcendence]|h|r,,1,true,Leather,Head,,Garr
Cuddleball-Pagle,1/19/20,22:07:01,1579507621-15,[Magma Tempered Boots],18824,item:18824::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16811:851:::::::60:::::::|h[Boots of Prophecy]|h|r,,1,true,Plate,Feet,,Garr
Cuddleball-Pagle,1/26/20,21:24:57,1580109897-3,[Judgement Crown],16955,item:16955::::::::60,Disenchant,0,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16921:2544:::::::60:::::::|h[Halo of Transcendence]|h|r,,1,true,Plate,Head,,Onyxia
Cuddleball-Pagle,1/26/20,21:48:34,1580111314-4,[Felheart Gloves],16805,item:16805::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Lucifron,9,409,40,|cffa335ee|Hitem:16812:930:::::::60:::::::|h[Gloves of Prophecy]|h|r,,1,true,Cloth,Hands,,Lucifron
Cuddleball-Pagle,1/26/20,22:31:11,1580113871-3,[Lawbringer Spaulders],16856,item:16856::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Baron Geddon,9,409,40,|cffa335ee|Hitem:16816:2483:::::::60:::::::|h[Mantle of Prophecy]|h|r,,1,true,Plate,Shoulder,,Baron Geddon
Cuddleball-Pagle,1/26/20,22:41:43,1580114503-5,[Cenarion Gloves],16831,item:16831::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:16812:930:::::::60:::::::|h[Gloves of Prophecy]|h|r,,1,true,Leather,Hands,,Shazzrah
Cuddleball-Pagle,1/26/20,23:15:32,1580116532-11,[Cenarion Vestments],16833,item:16833::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:14154:928:::::::60:::::::|h[Truefaith Vestments]|h|r,,1,true,Leather,Chest,,Golemagg the Incinerator
Cuddleball-Pagle,1/26/20,23:36:50,1580117810-17,[Leggings of Transcendence],16922,item:16922::::::::60,Mainspec (major upgrade),4,PRIEST,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:18386::::::::60:::1::::|h[Padre's Trousers]|h|r,,1,false,Cloth,Legs,,Ragnaros
Cuddleball-Pagle,1/26/20,21:23:27,1580131407-0,[Band of Sulfuras],19138,item:19138::::::::60,Disenchant,0,PRIEST,Eastern Kingdoms-,Unknown,0,0,0,|cff0070dd|Hitem:13178::::::::60:::1::::|h[Rosewine Circle]|h|r,|cffa335ee|Hitem:19140::::::::60:::::::|h[Cauterizing Band]|h|r,1,true,Miscellaneous,Finger,,Cuddleball-Pagle
Cuddleball-Pagle,2/02/20,18:10:32,1580724632-2,[Masterwork Cape of Stamina],10267,item:10267::::::287:356835584:60,Disenchant,0,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:18510:2463:::::::60:::::::|h[Hide of the Wild]|h|r,,1,true,Cloth,Back,,Onyxia
Cuddleball-Pagle,2/02/20,18:39:00,1580726340-7,[Lawbringer Boots],16859,item:16859::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Lucifron,9,409,40,|cffa335ee|Hitem:16811:851:::::::60:::::::|h[Boots of Prophecy]|h|r,,1,true,Plate,Feet,,Lucifron
Cuddleball-Pagle,2/02/20,18:39:15,1580726355-8,[Manastorm Leggings],18872,item:18872::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Lucifron,9,409,40,|cffa335ee|Hitem:16922:2544:::::::60:::::::|h[Leggings of Transcendence]|h|r,,1,true,Cloth,Legs,,Lucifron
Cuddleball-Pagle,2/02/20,19:29:18,1580729358-2,[Felheart Shoulder Pads],16807,item:16807::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Baron Geddon,9,409,40,|cffa335ee|Hitem:16816:2483:::::::60:::::::|h[Mantle of Prophecy]|h|r,,1,true,Cloth,Shoulder,,Baron Geddon
Cuddleball-Pagle,2/02/20,19:41:20,1580730080-6,[Cenarion Gloves],16831,item:16831::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:16812:930:::::::60:::::::|h[Gloves of Prophecy]|h|r,,1,true,Leather,Hands,,Shazzrah
Cuddleball-Pagle,2/02/20,20:19:22,1580732362-8,[Cenarion Vestments],16833,item:16833::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:14154:928:::::::60:::::::|h[Truefaith Vestments]|h|r,,1,true,Leather,Chest,,Golemagg the Incinerator
Cuddleball-Pagle,2/02/20,20:44:54,1580733894-12,[Judgement Legplates],16954,item:16954::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16922:2544:::::::60:::::::|h[Leggings of Transcendence]|h|r,,1,true,Plate,Legs,,Ragnaros
Wasdica-Pagle,1/10/20,21:55:57,1578729357-3,[Cenarion Bracers],16830,item:16830::::::::60,Mainspec/Need,0,DRUID,Molten Core-40 Player,Lucifron,9,409,40,|cff1eff00|Hitem:10223::::::2040:453684480:60:::1::::|h[Nightshade Armguards of Healing]|h|r,,1,false,Leather,Wrist,,Lucifron
Wasdica-Pagle,1/10/20,23:42:14,1578735734-17,[Cenarion Belt],16828,item:16828::::::::60,Mainspec/Need,0,DRUID,Molten Core-40 Player,Baron Geddon,9,409,40,|cff1eff00|Hitem:10145::::::2046:1011210752:60:::1::::|h[Mighty Girdle of Healing]|h|r,,1,false,Leather,Waist,,Baron Geddon
Tulliana-Pagle,1/10/20,22:06:21,1578729981-6,[Mana Igniting Cord],19136,item:19136::::::::60,Mainspec/Need,0,WARLOCK,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:11662::::::::60:::1::::|h[Ban'thok Sash]|h|r,,1,false,Cloth,Waist,,Magmadar
Dimzi-Pagle,11/17/19,21:40:00,1574062800-2,[Arcanist Boots],16800,item:16800::::::::60,Mainspec/Need,3,MAGE,Molten Core-40 Player,Lucifron,9,409,40,|cff1eff00|Hitem:10137:464:::::1971:936270592:60:::1::::|h[High Councillor's Boots of Frozen Wrath]|h|r,,1,false,Cloth,Feet,,Lucifron
Striferz-Pagle,11/24/19,21:41:57,1574667717-0,[Lawbringer Boots],16859,item:16859::::::::60,Offline or RCLootCouncil not installed,0,PALADIN,Molten Core-40 Player,Lucifron,9,409,40,,,NOTHING,false,Plate,Feet,,Lucifron
Striferz-Pagle,11/25/19,22:35:35,1574757335-12,[Bonereaver's Edge],17076,item:17076::::::::60,Mainspec/Need,2,PALADIN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:11931:963:::::::60:::1::::|h[Dreadforge Retaliator]|h|r,,1,false,Two-Handed Swords,Two-Hand,,Ragnaros
Striferz-Pagle,12/01/19,20:11:31,1575288691-26,[Fireproof Cloak],18811,item:18811::::::::60,Offspec/Greed,3,PALADIN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:18328:1889:::::::60:::1::::|h[Shadewood Cloak]|h|r,,3,false,Cloth,Back,,Majordomo Executus
Striferz-Pagle,12/08/19,21:57:56,1575878276-15,[Lawbringer Spaulders],16856,item:16856::::::::60,Offspec/Greed,4,PALADIN,Molten Core-40 Player,Baron Geddon,9,409,40,|cff1eff00|Hitem:12082::::::::60:::11::::|h[Wyrmhide Spaulders]|h|r,,3,false,Plate,Shoulder,,Baron Geddon
Striferz-Pagle,12/08/19,23:05:43,1575882343-27,[Lawbringer Bracers],16857,item:16857::::::::60,Mainspec/Need,4,PALADIN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:13135::::::::60:::::::|h[Lordly Armguards]|h|r,,1,false,Plate,Wrist,,Majordomo Executus
Striferz-Pagle,12/09/19,22:28:46,1575966526-1,[Judgement Crown],16955,item:16955::::::::60,Mainspec/Need,0,PALADIN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:13359::::::::60:::1::::|h[Crown of Tyranny]|h|r,,1,false,Plate,Head,,Axekiller-Pagle
Striferz-Pagle,12/15/19,23:35:04,1576488904-9,[Judgement Legplates],16954,item:16954::::::::60,Mainspec/Need,4,PALADIN,Molten Core-40 Player,Ragnaros,9,409,40,|cff1eff00|Hitem:21316::::::::60:::11::::|h[Leggings of the Ursa]|h|r,,1,false,Plate,Legs,,Ragnaros
Striferz-Pagle,12/29/19,23:18:49,1577697529-33,[Crown of Destruction],18817,item:18817::::::::60,Mainspec/Need,5,PALADIN,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16955::::::::60:::::::|h[Judgement Crown]|h|r,,1,false,Mail,Head,,Ragnaros
Striferz-Pagle,1/05/20,21:40:15,1578296415-6,[Lawbringer Gauntlets],16860,item:16860::::::::60,Mainspec (minor upgrade),3,PALADIN,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:13344::::::::60:::1::::|h[Dracorian Gauntlets]|h|r,,2,false,Plate,Hands,,Gehennas
Striferz-Pagle,1/19/20,23:04:34,1579511074-28,[Lawbringer Chestguard],16853,item:16853::::::::60,Teir Bonus/Completion,0,PALADIN,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:18530:1892:::::::60:::1::::|h[Ogre Forged Hauberk]|h|r,,4,false,Plate,Chest,,Golemagg the Incinerator
Striferz-Pagle,1/20/20,21:13:31,1579590811-4,[Head of Onyxia],18423,item:18423::::::::60,Mainspec (major upgrade),1,PALADIN,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Alisaryn-Pagle,1/10/20,21:55:22,1578729322-2,[Tome of Tranquilizing Shot],16665,item:16665::::::::60,Mainspec/Need,0,HUNTER,Molten Core-40 Player,Lucifron,9,409,40,,,1,false,Book,,,Lucifron
Alisaryn-Pagle,1/13/20,21:41:21,1578987681-0,[Giantstalker's Bracers],16850,item:16850::::::::60,Mainspec/Need,0,HUNTER,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:18375:247:::::::60:::1::::|h[Bracers of the Eclipse]|h|r,,1,false,Mail,Wrist,,Alisaryn-Pagle
Alisaryn-Pagle,1/13/20,22:24:16,1578990256-4,[Ancient Petrified Leaf],18703,item:18703::::::::60,Mainspec/Need,0,HUNTER,Molten Core-40 Player,Majordomo Executus,9,409,40,,,1,false,Quest,,,Majordomo Executus
Utheran-Pagle,11/24/19,22:53:56,1574672036-5,[Obsidian Edged Blade],18822,item:18822::::::::60,Mainspec/Need,0,PALADIN,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:11923::::::::60:::1::::|h[The Hammer of Grace]|h|r,|cff0070dd|Hitem:18536::::::::60:::11::::|h[Milli's Lexicon]|h|r,1,false,Two-Handed Swords,Two-Hand,,Baron Geddon
Hugstorm-Pagle,12/01/19,18:29:22,1575282562-3,[Flamewaker Legplates],18861,item:18861::::::::60,Offspec/Greed,4,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:15062::::::::60:::::::|h[Devilsaur Leggings]|h|r,,3,false,Plate,Legs,,Magmadar
Hugstorm-Pagle,12/29/19,23:18:40,1577697520-32,[Dragon's Blood Cape],17107,item:17107::::::::60,Mainspec/Need,3,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff1eff00|Hitem:12066::::::::60:::11::::|h[Shaleskin Cape]|h|r,,1,false,Cloth,Back,,Ragnaros
Lilybug-Pagle,11/24/19,23:57:27,1574675847-18,[Arcanist Robes],16798,item:16798::::::::60,Offspec/Greed,2,MAGE,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:14152:928:::::::60:::::::|h[Robe of the Archmage]|h|r,,3,false,Cloth,Chest,,Golemagg the Incinerator
Lilybug-Pagle,12/01/19,19:20:38,1575285638-16,[Arcanist Gloves],16801,item:16801::::::::60,Mainspec/Need,4,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:10787::::::875:241665664:60:::1::::|h[Atal'ai Gloves of the Eagle]|h|r,,1,false,Cloth,Hands,,Shazzrah
Lilybug-Pagle,12/13/19,22:06:13,1576310773-1,[Netherwind Crown],16914,item:16914::::::::60,Mainspec/Need,4,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:18727::::::::60:::1::::|h[Crimson Felt Hat]|h|r,,1,false,Cloth,Head,,Onyxia
Lilybug-Pagle,12/15/19,21:49:12,1576482552-8,[Talisman of Ephemeral Power],18820,item:18820::::::::60,Mainspec/Need,1,MAGE,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:12930::::::::60:::1::::|h[Briarwood Reed]|h|r,|cff0070dd|Hitem:13968::::::::60:::11::::|h[Eye of the Beast]|h|r,1,false,Miscellaneous,Trinket,,Garr
Lilybug-Pagle,12/23/19,21:13:12,1577171592-5,[Ancient Cornerstone Grimoire],17067,item:17067::::::::60,Offspec/Greed,0,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:18842:2504:::::::60:::::::|h[Staff of Dominance]|h|r,,3,false,Miscellaneous,Held In Off-hand,,Onyxia
Lilybug-Pagle,12/29/19,22:20:09,1577694009-16,[Arcanist Belt],16802,item:16802::::::::60,"Candidate is selecting response, please wait",0,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:11662::::::::60:::1::::|h[Ban'thok Sash]|h|r,,WAIT,false,Cloth,Waist,,Axekiller-Pagle
Lilybug-Pagle,12/29/19,22:52:39,1577695959-23,[Arcanist Bindings],16799,item:16799::::::::60,Mainspec/Need,4,MAGE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:18497:1883:::::::60:::1::::|h[Sublime Wristguards]|h|r,,1,false,Cloth,Wrist,,Sulfuron Harbinger
Lilybug-Pagle,1/19/20,21:45:46,1579506346-8,[Arcanist Leggings],16796,item:16796::::::::60,Teir Bonus/Completion,5,MAGE,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:16915::::::::60:::::::|h[Netherwind Pants]|h|r,,4,false,Cloth,Legs,,Magmadar
Holyhuff-Pagle,11/25/19,22:35:11,1574757311-11,[Leggings of Transcendence],16922,item:16922::::::::60,Mainspec/Need,2,PRIEST,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:11841::::::::60:::1::::|h[Senior Designer's Pantaloons]|h|r,,1,false,Cloth,Legs,,Ragnaros
Holyhuff-Pagle,12/01/19,20:11:36,1575288696-27,[The Eye of Divinity],18646,item:18646::::::::60,Mainspec/Need,5,PRIEST,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:11819::::::::60:::1::::|h[Second Wind]|h|r,|cff0070dd|Hitem:18469::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,1,false,Miscellaneous,Trinket,,Majordomo Executus
Holyhuff-Pagle,12/08/19,21:16:38,1575875798-3,[Formula: Enchant Weapon - Healing Power],18260,item:18260::::::::60,Mainspec/Need,4,PRIEST,Molten Core-40 Player,Lucifron,9,409,40,,,1,false,Enchanting,,,Lucifron
Holyhuff-Pagle,12/08/19,22:12:13,1575879133-17,[Boots of Prophecy],16811,item:16811::::::::60,Minor Upgrade,3,PRIEST,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:11822:911:::::::60:::1::::|h[Omnicast Boots]|h|r,,2,false,Cloth,Feet,,Shazzrah
Holyhuff-Pagle,12/08/19,23:08:31,1575882511-29,[Cauterizing Band],19140,item:19140::::::::60,Mainspec/Need,5,PRIEST,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:12543::::::::60:::11::::|h[Songstone of Ironforge]|h|r,|cff0070dd|Hitem:16058::::::::60:::11::::|h[Fordring's Seal]|h|r,1,false,Miscellaneous,Finger,,Majordomo Executus
Holyhuff-Pagle,12/22/19,22:57:22,1577091442-2,[Arcanist Robes],16798,item:16798::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:13346:1893:::::::60:::1::::|h[Robes of the Exalted]|h|r,,1,true,Cloth,Chest,,Golemagg the Incinerator
Holyhuff-Pagle,12/22/19,22:57:35,1577091455-3,[Cenarion Vestments],16833,item:16833::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:13346:1893:::::::60:::1::::|h[Robes of the Exalted]|h|r,,1,true,Leather,Chest,,Golemagg the Incinerator
Holyhuff-Pagle,12/22/19,23:23:13,1577092993-8,[Netherwind Pants],16915,item:16915::::::::60,Disenchant,0,PRIEST,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16922:2544:::::::60:::::::|h[Leggings of Transcendence]|h|r,,1,true,Cloth,Legs,,Ragnaros
Holyhuff-Pagle,12/23/19,21:11:46,1577171506-2,[Shard of the Scale],17064,item:17064::::::::60,Mainspec/Need,4,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:11819::::::::60:::1::::|h[Second Wind]|h|r,|cff0070dd|Hitem:18469::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,1,false,Miscellaneous,Trinket,,Onyxia
Holyhuff-Pagle,1/12/20,21:40:25,1578901225-1,[Halo of Transcendence],16921,item:16921::::::::60,Mainspec (major upgrade),3,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:18526::::::::60:::1::::|h[Crown of the Ogre King]|h|r,,1,false,Cloth,Head,,Onyxia
Holyhuff-Pagle,1/19/20,22:53:56,1579510436-23,[Mantle of Prophecy],16816,item:16816::::::::60,Teir Bonus/Completion,4,PRIEST,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:18681::::::::60:::1::::|h[Burial Shawl]|h|r,,4,false,Cloth,Shoulder,,Sulfuron Harbinger
Icemiagi-Pagle,1/20/20,23:37:10,1579599430-10,[Arcanist Belt],16802,item:16802::::::::60,Offline or RCLootCouncil not installed,0,MAGE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,,,NOTHING,false,Cloth,Waist,,Sulfuron Harbinger
Crakel-Pagle,11/24/19,22:37:47,1574671067-3,[Brutality Blade],18832,item:18832::::::::60,Mainspec/Need,3,ROGUE,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:2244:1900:::::::60:::::::|h[Krol Blade]|h|r,|cff0070dd|Hitem:15806:803:::::::60:::11::::|h[Mirah's Song]|h|r,1,false,One-Handed Swords,One-Hand,,Garr
Sorazy-Pagle,1/10/20,23:05:35,1578733535-11,[Flameguard Gauntlets],19143,item:19143::::::::60,Mainspec/Need,0,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:14622::::::::60:::1::::|h[Deathbone Gauntlets]|h|r,,1,false,Plate,Hands,,Garr
Sorazy-Pagle,1/10/20,23:37:56,1578735476-15,[Belt of Might],16864,item:16864::::::::60,Mainspec/Need,0,WARRIOR,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:13959::::::::60:::11::::|h[Omokk's Girth Restrainer]|h|r,,1,false,Plate,Waist,,Baron Geddon
Sparklecat-Pagle,11/24/19,21:55:04,1574668504-4,[Cenarion Leggings],16835,item:16835::::::::60,Offspec/Greed,1,DRUID,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:16709::::::::60:::1::::|h[Shadowcraft Pants]|h|r,,3,false,Leather,Legs,,Magmadar
Sparklecat-Pagle,12/02/19,18:17:27,1575368247-4,[Ring of Binding],18813,item:18813::::::::60,Minor Upgrade,2,DRUID,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:15855::::::::60:::11::::|h[Ring of Protection]|h|r,|cffa335ee|Hitem:18879::::::::60:::::::|h[Heavy Dark Iron Ring]|h|r,2,false,Miscellaneous,Finger,Used for resist sets - nature + frost. Other tanks both have.,Onyxia
Sparklecat-Pagle,12/08/19,22:48:28,1575881308-24,[Recipe: Major Rejuvenation Potion],18257,item:18257::::::::60,Mainspec/Need,3,DRUID,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,,,1,false,Alchemy,,,Golemagg the Incinerator
Sparklecat-Pagle,1/19/20,23:32:17,1579512737-32,[Stormrage Legguards],16901,item:16901::::::::60,Pass,2,DRUID,Molten Core-40 Player,Ragnaros,9,409,40,|cff1eff00|Hitem:15054:1505:::::::60:::::::|h[Volcanic Leggings]|h|r,,PASS,false,Leather,Legs,,Ragnaros
Ulmondil-Pagle,11/17/19,21:39:49,1574062789-1,[Tome of Tranquilizing Shot],16665,item:16665::::::::60,Mainspec/Need,5,HUNTER,Molten Core-40 Player,Lucifron,9,409,40,,,1,false,Book,,,Lucifron
Ulmondil-Pagle,11/17/19,21:51:17,1574063477-4,[Schematic: Core Marksman Rifle],18292,item:18292::::::::60,Mainspec/Need,5,HUNTER,Molten Core-40 Player,Magmadar,9,409,40,,,1,false,Engineering,,,Magmadar
Ulmondil-Pagle,11/25/19,21:20:38,1574752838-2,[Dragonstalker's Helm],16939,item:16939::::::::60,Mainspec/Need,2,HUNTER,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:13359::::::::60:::1::::|h[Crown of Tyranny]|h|r,,1,false,Mail,Head,,Onyxia
Ulmondil-Pagle,12/08/19,22:37:59,1575880679-20,[Giantstalker's Epaulets],16848,item:16848::::::::60,"Candidate is selecting response, please wait",4,HUNTER,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff1eff00|Hitem:12082::::::::60:::11::::|h[Wyrmhide Spaulders]|h|r,,WAIT,false,Mail,Shoulder,,Sulfuron Harbinger
Ulmondil-Pagle,12/15/19,22:20:47,1576484447-14,[Giantstalker's Gloves],16852,item:16852::::::::60,Mainspec/Need,3,HUNTER,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:15063:904:::::::60:::::::|h[Devilsaur Gauntlets]|h|r,,1,false,Mail,Hands,,Shazzrah
Ulmondil-Pagle,12/29/19,21:36:56,1577691416-6,[Giantstalker's Boots],16849,item:16849::::::::60,Mainspec/Need,5,HUNTER,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:13967:904:::::::60:::1::::|h[Windreaver Greaves]|h|r,,1,false,Mail,Feet,,Gehennas
Ulmondil-Pagle,12/29/19,23:06:27,1577696787-29,[Wristguards of True Flight],18812,item:18812::::::::60,Mainspec/Need,2,HUNTER,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:13211::::::::60:::1::::|h[Slashclaw Bracers]|h|r,,1,false,Mail,Wrist,,Majordomo Executus
Ulmondil-Pagle,1/06/20,21:12:38,1578381158-4,[Mature Black Dragon Sinew],18705,item:18705::::::::60,Teir Bonus/Completion,2,HUNTER,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,4,false,Quest,,,Onyxia
Ulmondil-Pagle,1/26/20,21:23:41,1580109821-0,[Head of Onyxia],18423,item:18423::::::::60,Pass,0,HUNTER,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,PASS,false,Quest,,,Onyxia
